match_id,radiant_win
1247,0.681193532674
1253,0.329309029701
1259,0.619246559516
1271,0.863257294222
1282,0.54244907082
1284,0.950551624797
1293,0.427447773722
1294,0.617255898099
1298,0.451120317425
1306,0.623609296963
1316,0.725902064192
1321,0.320835816028
1331,0.43751988421
1336,0.190219896856
1341,0.55859057274
1348,0.520894528384
1356,0.865333860432
1384,0.289936339432
1389,0.623912789643
1391,0.627356168072
1413,0.808823958367
1419,0.631192533991
1426,0.836797488118
1440,0.674812141289
1445,0.59268225307
1465,0.417957402892
1470,0.495444143424
1472,0.488645644497
1484,0.561122704656
1485,0.107089320277
1486,0.895320530901
1488,0.57647407388
1498,0.041367033026
1508,0.655686193706
1518,0.8517937682
1526,0.231875787737
1527,0.763821338364
1528,0.234876484653
1540,0.642113473588
1546,0.473071317029
1551,0.805975453507
1564,0.749314146701
1565,0.888943517792
1568,0.933290093067
1572,0.657843741892
1573,0.114829170351
1581,0.427994088996
1585,0.893895165559
1588,0.262326891466
1595,0.227779531805
1596,0.274944515642
1603,0.313831132111
1615,0.623151750699
1621,0.470570958171
1623,0.256342061402
1630,0.429894699499
1636,0.675123269978
1642,0.222100481223
1654,0.755460174397
1657,0.887919871353
1665,0.40034090737
1666,0.790119382764
1676,0.741800029269
1678,0.534351346905
1683,0.516661769605
1685,0.0667408854779
1687,0.0162215432796
1690,0.218948926846
1702,0.405089895966
1703,0.240962942714
1714,0.318750533061
1716,0.576759599848
1726,0.185286193299
1748,0.307249624482
1750,0.21494811568
1762,0.951381183915
1765,0.112748029598
1767,0.540386600288
1773,0.356272838642
1774,0.191196662081
1776,0.667934796266
1782,0.836986920989
1799,0.511050875792
1803,0.505327203552
1811,0.421026210507
1820,0.449241501944
1823,0.805832937226
1864,0.698275611548
1871,0.537303578981
1874,0.0826924248147
1878,0.343068623423
1888,0.706943746413
1895,0.824131576244
1896,0.449587765045
1899,0.546123792613
1901,0.569293952675
1903,0.652815008273
1913,0.163876713839
1935,0.799096639796
1946,0.238165162996
1958,0.809263583478
1960,0.552121371523
1968,0.339209094741
1969,0.553404885697
1973,0.257058059039
1974,0.515523299358
1977,0.445020843953
1992,0.642533426868
1995,0.19670910565
2001,0.780572019574
2017,0.495588757634
2018,0.231653520033
2020,0.364772669304
2021,0.313396141214
2027,0.412486580402
2036,0.570607181631
2040,0.186277330623
2041,0.167899175568
2047,0.91069313238
2049,0.338163166416
2059,0.290124016238
2066,0.269551151744
2068,0.535185114077
2069,0.729770068092
2081,0.431023114242
2083,0.56446200823
2084,0.892458961053
2085,0.942386048125
2096,0.466999994222
2104,0.198051165839
2105,0.162715441299
2110,0.363070083539
2112,0.0902219135022
2115,0.526406081998
2120,0.150602187792
2121,0.134462284372
2125,0.861026213025
2128,0.623263307468
2129,0.390339189983
2138,0.566370183
2159,0.734829129506
2160,0.218648060552
2180,0.670813529212
2181,0.590204382107
2183,0.733999631802
2189,0.155421044363
2192,0.443846573495
2193,0.904355373961
2197,0.125667292971
2201,0.432645236794
2206,0.845404406121
2208,0.826793243472
2210,0.689296345447
2212,0.703810932
2220,0.575125950118
2226,0.520339199989
2227,0.0607662149168
2229,0.381358398784
2233,0.206096512718
2234,0.894153754675
2237,0.347757923392
2238,0.579375272463
2246,0.357028766152
2248,0.291990374439
2265,0.383454207267
2268,0.404760579315
2270,0.705450321251
2276,0.825616391939
2278,0.845431614568
2290,0.609189268795
2298,0.394330959906
2305,0.107495111266
2320,0.618671273326
2325,0.503189130154
2329,0.870976317904
2342,0.630204166116
2352,0.192188824736
2387,0.70450076519
2397,0.214274078729
2399,0.678654806608
2401,0.640852494244
2404,0.283432351254
2411,0.6941280296
2422,0.662001738429
2424,0.789863644802
2425,0.228138254055
2429,0.188980929758
2433,0.554142624404
2434,0.674796806807
2436,0.100071712941
2440,0.114135940858
2448,0.566653695692
2458,0.656268314807
2460,0.35288774652
2466,0.635347236963
2473,0.431575349372
2479,0.325248984411
2493,0.188845032168
2504,0.189827841012
2524,0.772892960718
2526,0.979416349839
2531,0.299204297757
2532,0.0726599174883
2546,0.505411480991
2561,0.861342049553
2565,0.164008231823
2570,0.585151590793
2579,0.611457830523
2581,0.214320128794
2592,0.753321923377
2593,0.388895531244
2594,0.28490283297
2618,0.800733662788
2628,0.405327224365
2638,0.460293152261
2647,0.627874632013
2654,0.723572014514
2655,0.557109592763
2669,0.21594971353
2674,0.541355310388
2677,0.694027783666
2687,0.360014462851
2689,0.242564019682
2694,0.66206943691
2702,0.283193761233
2704,0.928064647977
2706,0.894916132006
2712,0.0984902801439
2716,0.456614633937
2727,0.290060060788
2729,0.345863343142
2738,0.819949046428
2739,0.257254864596
2745,0.791470061602
2759,0.730598703627
2766,0.716851271789
2767,0.420778015117
2773,0.244966435662
2778,0.659387620951
2783,0.503265508837
2788,0.670821378318
2792,0.591589018526
2803,0.43278514125
2808,0.153723502368
2816,0.353230619943
2821,0.946113403045
2826,0.834598401127
2840,0.471767775818
2844,0.79712735084
2846,0.293257355676
2847,0.407268805207
2857,0.722946930679
2861,0.187447785892
2888,0.572845986499
2903,0.672800108841
2904,0.364950080837
2907,0.219263509554
2909,0.305228393377
2910,0.450547451526
2915,0.521528569837
2918,0.689805446437
2920,0.485675453135
2926,0.216856976771
2929,0.929672341633
2947,0.59466400808
2950,0.690629764937
2952,0.462323206446
2953,0.370281172701
2956,0.320727881753
2961,0.545618045962
2962,0.945417465369
2967,0.231102718376
2973,0.645600054598
2974,0.459483251163
2981,0.569584574823
3001,0.264790408704
3006,0.0956947621505
3007,0.70544449463
3008,0.607917417306
3014,0.505436297421
3022,0.523736924175
3032,0.550894336489
3033,0.871725391251
3043,0.488462044708
3048,0.165364999088
3061,0.279606341016
3063,0.343117559752
3087,0.531216643937
3088,0.433261044838
3096,0.0674293819077
3102,0.115787752277
3111,0.628342787154
3119,0.730406802998
3122,0.646586896369
3126,0.682390199803
3131,0.382642477947
3132,0.400861021728
3145,0.869400098133
3154,0.687956417069
3178,0.576123378159
3186,0.338373672335
3187,0.514393632594
3189,0.392089161266
3191,0.911242323717
3192,0.943635103472
3199,0.455303609343
3211,0.498997162341
3224,0.420414329077
3225,0.450778557595
3231,0.524355625314
3235,0.491930180598
3237,0.625596086593
3240,0.130126899861
3242,0.564617844795
3254,0.80895118954
3256,0.442529559206
3257,0.385122119015
3289,0.556792999644
3294,0.40801247188
3301,0.417544164463
3302,0.350306898516
3314,0.354177966495
3326,0.550299430936
3332,0.770853382057
3345,0.558980194784
3349,0.676032742354
3357,0.787188022913
3380,0.487051301641
3389,0.696754470916
3397,0.91552236306
3399,0.581698027321
3407,0.828226232302
3411,0.284357028891
3413,0.527076391849
3417,0.27196266916
3418,0.0591482473795
3426,0.825072742696
3443,0.129568913226
3456,0.900813012946
3464,0.798129926564
3467,0.7326286778
3473,0.631082450527
3479,0.0887983122838
3481,0.858548494056
3492,0.566197759973
3498,0.914701243803
3499,0.40541856965
3505,0.719215653705
3529,0.448266937312
3535,0.386539276827
3540,0.275406872024
3561,0.702620846528
3564,0.913642070544
3574,0.536288415349
3590,0.773555016622
3592,0.267548455646
3596,0.897641616781
3604,0.214097500351
3620,0.713730199676
3623,0.246638659332
3632,0.768617084253
3641,0.317533458354
3647,0.213971559557
3653,0.113748409144
3656,0.404638423122
3667,0.684170075076
3672,0.434434337317
3683,0.678694660205
3695,0.467043545999
3717,0.495849234872
3736,0.304165970455
3740,0.308807543148
3753,0.458152899186
3769,0.626012091935
3771,0.56921387894
3787,0.899881621104
3790,0.37253565602
3792,0.836868348321
3801,0.278131494756
3806,0.727928823092
3812,0.0647560233915
3815,0.827436273597
3840,0.745101007561
3846,0.516338985904
3858,0.532723562678
3872,0.281591861881
3873,0.197399928754
3874,0.599044083596
3876,0.85573377537
3880,0.627290316593
3882,0.425235005242
3894,0.650603276293
3901,0.837452911628
3902,0.730859261016
3908,0.827677817363
3919,0.284826141333
3921,0.228607464727
3922,0.369526607452
3924,0.0607333326747
3939,0.842673689842
3952,0.42584022906
3959,0.42717194225
3964,0.224366386451
3972,0.691297703352
3978,0.921700661612
3979,0.506563459552
3988,0.0508563460915
3989,0.825750532995
3991,0.738618235811
3996,0.932326087028
4005,0.265396130593
4012,0.453073597899
4013,0.316741028588
4014,0.0713227216777
4018,0.501755781396
4027,0.41312474125
4030,0.225868558364
4035,0.398412628902
4036,0.888741541466
4046,0.863317088583
4059,0.290618841238
4066,0.390430208371
4082,0.544802767876
4090,0.711591651252
4100,0.929534799908
4107,0.515801180531
4109,0.0757554665158
4110,0.484236009042
4121,0.458728027103
4123,0.319423143562
4124,0.782440992792
4129,0.898563537588
4136,0.543986937891
4139,0.416447219129
4145,0.578688716131
4154,0.479750038789
4156,0.867566232357
4161,0.428365214855
4165,0.531301022424
4169,0.436517499011
4188,0.697087186032
4195,0.384225608619
4204,0.926037595394
4211,0.782721817017
4213,0.678658666233
4218,0.363799303294
4220,0.822026632823
4222,0.041987546451
4227,0.609572903818
4229,0.913833470792
4233,0.489034597577
4239,0.826342726757
4242,0.545327454587
4249,0.642459160649
4260,0.865871420027
4263,0.826428394895
4265,0.696059041313
4267,0.486789840758
4276,0.916150830515
4278,0.664578589875
4279,0.201169465016
4280,0.0498243218328
4281,0.359924594417
4282,0.741692824244
4288,0.151516458648
4306,0.468719157165
4308,0.255501482062
4309,0.458416892756
4313,0.508556807042
4320,0.996606832697
4324,0.412699129782
4334,0.667487879023
4341,0.401033523654
4349,0.197191048535
4353,0.610097979735
4354,0.503398943662
4356,0.267323171511
4366,0.391537309322
4371,0.703605191808
4375,0.41056584535
4377,0.850576905345
4384,0.173760683192
4389,0.372577319186
4394,0.430229495478
4409,0.514731118771
4411,0.623517053387
4416,0.377908302987
4437,0.451583015766
4442,0.365408752695
4443,0.448273798413
4449,0.392359236531
4457,0.372829703484
4459,0.505821334484
4472,0.23766214675
4475,0.679296645734
4476,0.801885506081
4482,0.472815918924
4519,0.0410600288217
4533,0.667416774218
4537,0.128095199925
4538,0.259484373123
4541,0.29686518096
4556,0.856858246377
4558,0.669149979616
4567,0.664935828841
4586,0.332123214093
4596,0.613955094649
4615,0.762856674808
4617,0.291410245346
4619,0.383552063734
4623,0.133400875387
4643,0.336060184787
4644,0.0847481268137
4645,0.540490939803
4655,0.0692973910393
4658,0.774601625606
4667,0.0724596347529
4669,0.494436312261
4674,0.384178219955
4691,0.105717102768
4704,0.495304906195
4708,0.748501896498
4733,0.904968421314
4745,0.135847490498
4748,0.250379600672
4749,0.252897532194
4755,0.431207161846
4760,0.577347926687
4762,0.474861709386
4763,0.377089860491
4771,0.725227216468
4772,0.68283605396
4782,0.899240860868
4786,0.141013674209
4792,0.574214636049
4798,0.527020704083
4803,0.165832380224
4817,0.716497765645
4818,0.556942260638
4825,0.0711350662247
4832,0.127312962474
4834,0.728496089266
4836,0.163387180194
4837,0.666300109166
4852,0.148876831239
4853,0.428431593834
4858,0.144511098588
4862,0.599258322721
4888,0.287762184576
4889,0.81113663283
4893,0.505836561331
4897,0.85456092172
4909,0.253663100604
4952,0.551572592097
4961,0.501628915139
4969,0.816131105611
4972,0.448767840978
4998,0.311420100725
5029,0.820595136338
5031,0.364211920929
5041,0.240651958136
5044,0.442056727153
5045,0.54128908826
5047,0.255305721694
5050,0.954479277366
5051,0.177958846905
5056,0.379061926589
5060,0.637138220113
5061,0.869507228335
5064,0.432333828257
5069,0.886980642395
5073,0.516534241861
5074,0.906794593554
5077,0.0867729056361
5099,0.43594951035
5120,0.872945989102
5125,0.648184582698
5137,0.148580320205
5146,0.660650143063
5148,0.659515210261
5155,0.282862460134
5178,0.22991402002
5187,0.899119165805
5188,0.493949378526
5198,0.185352786864
5205,0.22555653573
5210,0.233135908957
5212,0.343361399591
5214,0.266969878222
5215,0.501815632602
5217,0.125228347527
5219,0.0232643889345
5227,0.319998394538
5233,0.831109839637
5241,0.527770711893
5257,0.671036335223
5259,0.286320023105
5262,0.289058944348
5266,0.368871478239
5275,0.52703287178
5291,0.589728740641
5299,0.462722291432
5302,0.520075887326
5304,0.638892051965
5310,0.374105158082
5325,0.219427443415
5332,0.665388964456
5341,0.346217191512
5343,0.595480127551
5349,0.251140177339
5350,0.377126318972
5365,0.790844992079
5367,0.435439644672
5372,0.203211289496
5385,0.480532600793
5392,0.390003949744
5399,0.259913832687
5402,0.88194241665
5407,0.631526368849
5411,0.517115228095
5415,0.59419111131
5423,0.59625093087
5426,0.156037508815
5437,0.578736669995
5440,0.290007438796
5445,0.751943163896
5454,0.220623112573
5460,0.798348425694
5470,0.715464529094
5472,0.232738633199
5480,0.0818364309663
5484,0.0326226581755
5485,0.932824341207
5497,0.720755152896
5501,0.683223730928
5513,0.547616822003
5563,0.312956243745
5564,0.451210384334
5570,0.619477745611
5582,0.322061781098
5616,0.66176538731
5617,0.527125944458
5619,0.398960755615
5626,0.640283800239
5628,0.205718022526
5629,0.527615330649
5630,0.399620440427
5634,0.301976440823
5646,0.188295629392
5650,0.429863332961
5664,0.917313613415
5666,0.804206144988
5678,0.937702146033
5687,0.250733717021
5691,0.69574965366
5694,0.577092899691
5703,0.353987861079
5709,0.199755901606
5711,0.193882776416
5718,0.464872682121
5724,0.769051328375
5725,0.260996978793
5726,0.319821471724
5728,0.820999947731
5753,0.692967348231
5758,0.219823273458
5759,0.225561548741
5766,0.259216912868
5772,0.261110809377
5775,0.275975527401
5780,0.799467635396
5782,0.604165049634
5784,0.59654699433
5804,0.641422652068
5808,0.798238681246
5809,0.38558666906
5815,0.442724175902
5817,0.601623730279
5825,0.461490103545
5833,0.562224958367
5838,0.345120415053
5840,0.541828508068
5846,0.605898257196
5848,0.52709530369
5851,0.815711169566
5867,0.307748401855
5869,0.4371679837
5870,0.403598791427
5871,0.670866455682
5873,0.34849326765
5875,0.341021828984
5876,0.626201301981
5879,0.871909653555
5880,0.387813467624
5881,0.179782339578
5887,0.452086178979
5891,0.600934638219
5893,0.526174042716
5907,0.771423321013
5909,0.245152739796
5915,0.0501683019625
5917,0.522775095759
5918,0.123673669252
5929,0.640198078023
5935,0.782456349313
5938,0.334358694312
5940,0.428035072095
5942,0.130016682774
5950,0.616707843043
5963,0.160006226233
5968,0.533621733672
5969,0.794452718543
5970,0.397658265683
5978,0.407748148892
5987,0.781723411567
5990,0.285145880259
5997,0.88025837894
5998,0.44972521067
6001,0.426410186124
6004,0.627434177738
6005,0.244309725136
6011,0.548104766736
6013,0.711083589087
6029,0.492857265918
6043,0.387913184523
6045,0.16190227838
6049,0.228782225169
6051,0.711248495288
6064,0.524317639978
6066,0.0777164500799
6071,0.867811292122
6078,0.449735426419
6085,0.275075380606
6086,0.722688106173
6095,0.328227131373
6103,0.256206844484
6105,0.299090384818
6106,0.80277532893
6107,0.414091400875
6111,0.72076067332
6114,0.808227872141
6118,0.530804927374
6139,0.086976669082
6140,0.443749873446
6147,0.629397895858
6153,0.848971829834
6156,0.61689345675
6158,0.360648483822
6163,0.339312257551
6165,0.543470679046
6176,0.597757643875
6178,0.587119634987
6182,0.393396047563
6199,0.176817531447
6207,0.248489700896
6220,0.469506833146
6223,0.415348380554
6227,0.223212169084
6235,0.70103826214
6246,0.562315759419
6259,0.200318372388
6267,0.680386594994
6278,0.831964606234
6287,0.913436621457
6307,0.63928092428
6312,0.861704505918
6314,0.473180311144
6315,0.435873121359
6316,0.102978940715
6321,0.574589311988
6324,0.752584409785
6325,0.967789891079
6332,0.714931744998
6336,0.4976520555
6337,0.562843860033
6341,0.692317001388
6349,0.805992391778
6353,0.353632459223
6362,0.700789418293
6371,0.359870432498
6386,0.1780703112
6387,0.630788336973
6388,0.715379081076
6389,0.753552096963
6391,0.633272858754
6410,0.336862832287
6413,0.341872841689
6421,0.421642792184
6428,0.633536437116
6429,0.510326369766
6433,0.452234871949
6438,0.530172744394
6439,0.598522958975
6442,0.687924115544
6444,0.679124908415
6451,0.770985322721
6456,0.418567371885
6461,0.832413930681
6478,0.543328190911
6483,0.11132885487
6488,0.430556994516
6489,0.658041337045
6498,0.896110312604
6501,0.195362002166
6505,0.542312242107
6513,0.136442369046
6515,0.494205157983
6531,0.701339624059
6562,0.424357001227
6564,0.647874563726
6572,0.819942854842
6574,0.399372643985
6586,0.740127492371
6588,0.175394174921
6601,0.580808428712
6608,0.626713766817
6611,0.136440524968
6614,0.161307148977
6617,0.300533675805
6628,0.489088203149
6632,0.345528023598
6642,0.430055444058
6643,0.871675232385
6660,0.550588779554
6667,0.0380818136972
6671,0.106993226996
6682,0.632567178325
6699,0.793613070506
6702,0.55148616526
6703,0.948106382609
6705,0.300004081304
6707,0.337898955498
6709,0.713776412057
6718,0.204672102283
6720,0.460276179138
6721,0.406568063395
6725,0.208920380926
6726,0.463875658914
6727,0.282291210497
6760,0.433457593267
6788,0.670507333994
6791,0.375804898069
6793,0.0684826666981
6794,0.289501806367
6808,0.449866960144
6809,0.790587394605
6810,0.819630516039
6819,0.700351207582
6820,0.8315272937
6829,0.242169518555
6831,0.222418330217
6833,0.965549024964
6847,0.927976464078
6856,0.711776708751
6858,0.194774968241
6860,0.583953100212
6866,0.534795229167
6871,0.632094723799
6872,0.435824615136
6877,0.495989997236
6878,0.74931632509
6879,0.482643682529
6880,0.678851468501
6886,0.80756254797
6894,0.579804460329
6897,0.291729940955
6906,0.586705329293
6916,0.564988832969
6919,0.697268099551
6939,0.730172895405
6958,0.852689880742
6959,0.541035744334
6967,0.82443779108
6989,0.937312639718
7000,0.531370967191
7004,0.43097836748
7006,0.739635763037
7007,0.447323723576
7008,0.862687310718
7027,0.746156217908
7055,0.677412556746
7059,0.712471179626
7066,0.422779357949
7067,0.562229482654
7073,0.663562981344
7080,0.623064476829
7089,0.485308892705
7099,0.121735027265
7109,0.627098462343
7134,0.578733098893
7138,0.633993493559
7139,0.434426788481
7142,0.234433229169
7151,0.366995732755
7153,0.29148682838
7169,0.322242244841
7185,0.40604091661
7193,0.220972322621
7200,0.921853754872
7216,0.579388597469
7221,0.859024538174
7223,0.641860139062
7236,0.671702440496
7237,0.629272210831
7244,0.335286355845
7245,0.724234581119
7251,0.347167499601
7252,0.767274558126
7264,0.713034754235
7284,0.455712392337
7301,0.610191358438
7304,0.607033160769
7307,0.621132005849
7308,0.409520008635
7315,0.713241609738
7323,0.299869425114
7324,0.288285841928
7326,0.527375115113
7330,0.771210990098
7367,0.74863595502
7371,0.744823621093
7389,0.579617408135
7394,0.278465433032
7404,0.510382139768
7410,0.326686722479
7423,0.0253491935263
7434,0.294629469382
7438,0.238710302384
7449,0.305604512035
7461,0.461236920157
7464,0.732639862265
7465,0.628715581182
7469,0.629774773839
7472,0.664542536098
7474,0.123559865623
7492,0.168095913026
7496,0.688096639132
7499,0.687098491573
7507,0.808454642647
7513,0.740346301896
7515,0.592124706436
7535,0.710519492073
7542,0.625105990181
7568,0.596942415372
7578,0.759287992487
7586,0.900463420913
7587,0.411269748592
7593,0.254876995333
7608,0.758787271532
7613,0.219349442367
7617,0.460788320173
7624,0.749128777923
7627,0.691496640457
7630,0.569711427772
7634,0.278727101424
7644,0.649304050746
7651,0.326823340571
7655,0.556843004485
7659,0.517882965193
7665,0.316715749362
7666,0.88220721375
7675,0.458225883352
7678,0.203332710774
7689,0.221995388048
7695,0.718763997998
7696,0.31199174695
7708,0.0583842565914
7725,0.813911375037
7731,0.395081096746
7737,0.198052255363
7739,0.722917268685
7758,0.636991055666
7763,0.226567228453
7769,0.511304451139
7775,0.646896135171
7783,0.393543951747
7787,0.0833315565357
7788,0.595838921404
7792,0.664886609137
7797,0.762102924417
7798,0.633238878059
7800,0.436685036034
7801,0.674428428299
7806,0.582811268442
7821,0.201572663482
7829,0.697825540303
7834,0.398608484894
7835,0.374776184217
7836,0.313961164935
7848,0.486756438103
7849,0.139188087596
7859,0.620796752709
7861,0.660578591695
7873,0.0383888851411
7874,0.704347541658
7884,0.514511618729
7890,0.827018898928
7891,0.531749651495
7894,0.320905984082
7895,0.202145853465
7910,0.641208394895
7913,0.793661401252
7923,0.7949510902
7929,0.716061718667
7939,0.865748224116
7950,0.493596687528
7960,0.87612195796
7968,0.843816533443
7972,0.688553135634
7974,0.446183691663
7991,0.265810386167
8000,0.536062676362
8001,0.617042336063
8012,0.588537637599
8018,0.103014732319
8019,0.407373205895
8024,0.684079596624
8038,0.823939432538
8043,0.54514684134
8054,0.126394237003
8055,0.212160232059
8056,0.177415914679
8058,0.157182658068
8064,0.126353966695
8073,0.478796745316
8077,0.555031715718
8084,0.819473691822
8086,0.369686124684
8087,0.536826441779
8090,0.546685784744
8097,0.929099601841
8100,0.664316577012
8105,0.65191088551
8110,0.408755589234
8114,0.0710003752046
8116,0.347030767445
8129,0.322070972528
8138,0.115796728679
8142,0.253513476499
8148,0.833562789446
8151,0.560831574361
8161,0.608147979309
8170,0.548668282243
8181,0.576352645781
8182,0.647913606389
8185,0.395018083933
8186,0.706185455971
8189,0.753052968485
8196,0.555780467189
8219,0.319120272726
8230,0.696675580436
8240,0.387094665099
8241,0.164734740667
8246,0.61509069479
8251,0.176722728612
8254,0.135428595393
8258,0.0993497756969
8259,0.494408181871
8264,0.78033285086
8275,0.909173727552
8277,0.199903644443
8282,0.482744023089
8283,0.720497589911
8290,0.400199584502
8301,0.891525128154
8310,0.322615510213
8315,0.762705643726
8319,0.203021535586
8322,0.391995909317
8328,0.331000065446
8340,0.534729977042
8346,0.313946071811
8355,0.547437511629
8369,0.420558614038
8376,0.472105648035
8380,0.698342435137
8381,0.269768460249
8382,0.462263637118
8392,0.618181448795
8399,0.380153764874
8402,0.807414803592
8410,0.306615265507
8417,0.899034814621
8418,0.770390191437
8421,0.257324648373
8427,0.522301068845
8448,0.412891445429
8457,0.50879753459
8458,0.317262381005
8465,0.882956164721
8478,0.665995797731
8496,0.18081123749
8505,0.220659251289
8510,0.301259314122
8512,0.834863736098
8515,0.502255854229
8518,0.4367361619
8522,0.287062877563
8527,0.563985731261
8542,0.731060939555
8550,0.63661500082
8558,0.474246403255
8561,0.235574271325
8562,0.425559748909
8566,0.695186105068
8569,0.497661567149
8582,0.186289052476
8588,0.0830944305542
8592,0.0654495427891
8599,0.302472948496
8604,0.561398765169
8606,0.236756974778
8614,0.533176024346
8622,0.496980035598
8623,0.19589109901
8648,0.134973001463
8652,0.114719434694
8661,0.869527935508
8671,0.121524642013
8675,0.368012698146
8679,0.499400164419
8683,0.192208871275
8687,0.649579862518
8710,0.493239500346
8711,0.654112523535
8712,0.510283385253
8715,0.540946560408
8718,0.893492788432
8719,0.938432020394
8720,0.531794158305
8727,0.644716181978
8732,0.721392965554
8738,0.294014458044
8739,0.837520243691
8748,0.200094639582
8753,0.710439378548
8754,0.509632290023
8756,0.597968220541
8759,0.921376795607
8768,0.919691748385
8780,0.844685156047
8787,0.637212788384
8789,0.739106850902
8794,0.547050855094
8802,0.756605060298
8816,0.681768171654
8831,0.657421296449
8833,0.254501539585
8846,0.82723245188
8849,0.427182817576
8850,0.817396697147
8864,0.519157608807
8872,0.809904773985
8875,0.272021643277
8900,0.505659051144
8911,0.396128831273
8923,0.362681477986
8939,0.800725848632
8940,0.212710046801
8951,0.424817665558
8954,0.716798704082
8958,0.281250617507
8960,0.844216598639
8965,0.140732427995
8978,0.51257407364
8980,0.185263095605
8989,0.62737290112
8991,0.857753784814
8997,0.286121084643
9001,0.849148560527
9009,0.201519723578
9016,0.290100207225
9025,0.749944123308
9029,0.239110272912
9031,0.232297545426
9032,0.656170832457
9041,0.564488420969
9043,0.751293506617
9048,0.548515483152
9050,0.452556915381
9054,0.622407865338
9055,0.652325905725
9057,0.357961809624
9065,0.723374975427
9066,0.662188546348
9067,0.242853220998
9069,0.237028281788
9071,0.495708967796
9075,0.240717887726
9077,0.139249852568
9086,0.308102903764
9087,0.822958102628
9092,0.250171606552
9100,0.50162253862
9101,0.282704331428
9105,0.580448775382
9113,0.555048664986
9115,0.380885972172
9117,0.42873183158
9122,0.391216826232
9123,0.327777685561
9128,0.556794149103
9131,0.704139236546
9132,0.781814770764
9138,0.604090962314
9141,0.728285652209
